20050308:1510,28.0,14.9,2.68,5.52,0.0
20050308:1610,17.0,5.5,2.35,5.38,0.0
20050308:1710,0.0,0.0,2.01,5.72,0.0
20050308:1810,0.0,0.0,1.78,5.86,0.0
20050308:1910,0.0,0.0,1.6,6.0,0.0
20050308:2010,0.0,0.0,1.3,6.0,0.0
20050308:2110,0.0,0.0,1.07,5.72,0.0
20050308:2210,0.0,0.0,0.81,5.45,0.0
20050308:2310,0.0,0.0,0.64,5.31,0.0
20050309:0010,0.0,0.0,0.74,5.31,0.0
20050309:0110,0.0,0.0,0.81,5.45,0.0
20050309:0210,0.0,0.0,0.98,5.52,0.0
20050309:0310,0.0,0.0,1.0,5.52,0.0
20050309:0410,0.0,0.0,1.0,5.52,0.0
20050309:0510,0.0,0.0,0.91,5.45,0.0
20050309:0610,5.0,7.27,0.86,5.1,0.0
20050309:0710,25.0,16.59,1.03,5.45,0.0
20050309:0810,51.0,24.89,1.19,5.31,0.0
20050309:0910,83.0,31.57,1.53,4.28,0.0
20050309:1010,87.0,35.92,1.75,4.34,0.0
20050309:1110,64.0,37.28,1.84,3.86,0.0
20050309:1210,54.0,35.42,1.88,3.66,0.0
20050309:1310,102.0,30.66,1.73,3.03,0.0
20050309:1410,72.0,23.68,1.49,2.76,0.0
20050309:1510,60.0,15.18,1.18,2.48,0.0
20050309:1610,48.0,5.76,0.87,2.28,0.0
20050309:1710,0.0,0.0,0.51,2.69,0.0
20050309:1810,0.0,0.0,0.46,3.66,0.0
20050309:1910,0.0,0.0,-0.34,4.41,0.0
20050309:2010,0.0,0.0,-0.32,4.83,0.0
20050309:2110,0.0,0.0,-0.63,4.55,0.0
20050309:2210,0.0,0.0,-1.06,3.93,0.0
20050309:2310,0.0,0.0,-1.57,3.66,0.0
20050310:0010,0.0,0.0,-2.15,3.59,0.0
20050310:0110,0.0,0.0,-2.8,3.79,0.0
20050310:0210,0.0,0.0,-3.51,3.79,0.0
20050310:0310,0.0,0.0,-4.26,3.59,0.0
20050310:0410,0.0,0.0,-5.0,3.38,0.0
20050310:0510,0.0,0.0,-5.92,3.1,0.0
20050310:0610,11.0,7.61,-6.9,3.17,0.0
20050310:0710,154.0,16.94,-6.73,3.59,0.0
20050310:0810,289.0,25.26,-5.81,3.66,0.0
20050310:0910,383.0,31.96,-4.82,5.17,0.0
20050310:1010,307.0,36.31,-3.92,5.31,0.0
20050310:1110,179.0,37.67,-3.1,5.24,0.0
20050310:1210,339.0,35.79,-2.59,4.9,0.0
20050310:1310,309.0,30.99,-2.32,4.55,0.0
20050310:1410,176.0,23.98,-2.19,4.07,0.0
20050310:1510,207.0,15.45,-2.46,3.45,0.0
20050310:1610,100.0,6.01,-3.35,2.62,0.0
20050310:1710,0.0,0.0,-5.25,2.41,0.0
20050310:1810,0.0,0.0,-7.49,2.34,0.0
20050310:1910,0.0,0.0,-8.36,2.21,0.0
20050310:2010,0.0,0.0,-9.25,2.28,0.0
20050310:2110,0.0,0.0,-10.65,2.34,0.0
20050310:2210,0.0,0.0,-12.42,2.34,0.0
20050310:2310,0.0,0.0,-13.82,2.14,0.0
20050311:0010,0.0,0.0,-14.77,2.28,0.0
20050311:0110,0.0,0.0,-15.07,2.28,0.0
20050311:0210,0.0,0.0,-15.01,2.34,0.0
20050311:0310,0.0,0.0,-15.23,2.41,0.0
20050311:0410,0.0,0.0,-15.05,2.28,0.0
20050311:0510,0.0,0.0,-14.98,2.21,0.0
20050311:0610,23.0,7.96,-14.48,2.0,0.0
20050311:0710,161.0,17.29,-10.67,2.0,0.0
20050311:0810,296.0,25.63,-6.06,1.59,0.0
20050311:0910,327.0,32.35,-3.7,1.72,0.0
20050311:1010,313.0,36.71,0.02,2.14,0.0
20050311:1110,334.0,38.06,2.07,2.55,0.0
20050311:1210,210.0,36.15,2.91,2.69,0.0
20050311:1310,118.0,31.33,3.48,2.69,0.0
20050311:1410,102.0,24.28,3.84,2.9,0.0
20050311:1510,48.0,15.73,3.61,2.76,0.0
20050311:1610,42.0,6.27,3.26,2.69,0.0
20050311:1710,0.0,0.0,2.52,2.41,0.0
20050311:1810,0.0,0.0,1.97,2.34,0.0
20050311:1910,0.0,0.0,0.4,3.03,0.0
20050311:2010,0.0,0.0,1.21,4.62,0.0
20050311:2110,0.0,0.0,2.3,6.07,0.0
20050311:2210,0.0,0.0,2.74,7.03,0.0
20050311:2310,0.0,0.0,2.98,7.79,0.0
20050312:0010,0.0,0.0,3.05,8.0,0.0
20050312:0110,0.0,0.0,3.07,8.07,0.0
20050312:0210,0.0,0.0,3.01,8.07,0.0
20050312:0310,0.0,0.0,3.06,8.07,0.0
20050312:0410,0.0,0.0,3.21,8.0,0.0
20050312:0510,0.0,0.0,3.19,7.79,0.0
20050312:0610,34.0,8.3,3.22,7.52,0.0
20050312:0710,35.0,17.65,3.31,7.59,0.0
20050312:0810,173.0,26.0,3.57,7.24,0.0
20050312:0910,80.0,32.73,3.96,6.83,0.0
20050312:1010,91.0,37.11,4.38,7.17,0.0
20050312:1110,104.0,38.45,4.57,6.83,0.0
20050312:1210,67.0,36.52,4.56,7.31,0.0
20050312:1310,264.0,31.66,4.44,6.97,0.0
20050312:1410,190.0,24.57,4.15,6.41,0.0
20050312:1510,236.0,16.0,3.61,6.21,0.0
20050312:1610,78.0,6.53,3.11,5.93,0.0
20050312:1710,0.0,0.0,2.77,5.93,0.0
20050312:1810,0.0,0.0,2.53,6.07,0.0
20050312:1910,0.0,0.0,2.01,5.93,0.0
20050312:2010,0.0,0.0,1.76,6.28,0.0
20050312:2110,0.0,0.0,1.4,6.62,0.0
20050312:2210,0.0,0.0,0.92,7.03,0.0
20050312:2310,0.0,0.0,0.45,7.38,0.0
20050313:0010,0.0,0.0,0.21,7.66,0.0
20050313:0110,0.0,0.0,0.03,7.79,0.0
20050313:0210,0.0,0.0,-0.15,7.93,0.0
20050313:0310,0.0,0.0,-0.26,8.0,0.0
20050313:0410,0.0,0.0,-0.35,8.14,0.0
20050313:0510,0.0,0.0,-0.34,8.0,0.0
20050313:0610,56.0,8.64,-0.12,7.72,0.0
20050313:0710,223.0,18.0,0.88,7.45,0.0
20050313:0810,358.01,26.37,1.76,6.62,0.0
20050313:0910,470.01,33.12,2.57,6.69,0.0
20050313:1010,553.01,37.51,3.37,6.14,0.0
20050313:1110,557.01,38.85,3.96,6.14,0.0
20050313:1210,466.0,36.89,4.31,5.72,0.0
20050313:1310,471.01,31.99,4.7,5.79,0.0
20050313:1410,412.01,24.87,4.91,4.97,0.0
20050313:1510,273.0,16.27,4.78,4.76,0.0
20050313:1610,124.0,6.78,4.11,4.62,0.0
20050313:1710,0.0,0.0,2.91,4.28,0.0
20050313:1810,0.0,0.0,1.87,3.72,0.0
20050313:1910,0.0,0.0,0.53,3.24,0.0
20050313:2010,0.0,0.0,-0.32,3.1,0.0
20050313:2110,0.0,0.0,-1.46,2.83,0.0
20050313:2210,0.0,0.0,-3.02,2.55,0.0
20050313:2310,0.0,0.0,-4.28,2.28,0.0
20050314:0010,0.0,0.0,-4.56,1.93,0.0
20050314:0110,0.0,0.0,-3.49,1.59,0.0
20050314:0210,0.0,0.0,-2.65,1.1,0.0
20050314:0310,0.0,0.0,-2.92,1.1,0.0
20050314:0410,0.0,0.0,-3.0,1.45,0.0
20050314:0510,0.0,0.0,-3.15,1.52,0.0
20050314:0610,57.0,8.99,-2.88,1.38,0.0
20050314:0710,224.0,18.36,-0.61,1.31,0.0
20050314:0810,366.01,26.75,0.62,1.24,0.0
20050314:0910,445.01,33.52,3.16,0.9,0.0
20050314:1010,594.01,37.91,4.73,0.41,0.0
20050314:1110,635.01,39.24,6.18,0.34,0.0
20050314:1210,613.01,37.26,7.35,0.21,0.0
20050314:1310,551.01,32.32,8.23,0.28,0.0
20050314:1410,392.01,25.17,8.81,0.83,0.0
20050314:1510,241.0,16.54,8.88,1.45,0.0
20050314:1610,89.0,7.03,7.94,1.72,0.0
20050314:1710,0.0,0.0,5.91,1.93,0.0
20050314:1810,0.0,0.0,3.92,1.66,0.0
20050314:1910,0.0,0.0,2.64,1.45,0.0
20050314:2010,0.0,0.0,0.31,1.72,0.0
20050314:2110,0.0,0.0,-0.97,1.86,0.0
20050314:2210,0.0,0.0,-1.62,1.93,0.0
20050314:2310,0.0,0.0,-1.94,2.07,0.0
20050315:0010,0.0,0.0,-2.15,2.0,0.0
20050315:0110,0.0,0.0,-2.68,2.0,0.0
20050315:0210,0.0,0.0,-2.92,1.93,0.0
20050315:0310,0.0,0.0,-2.59,1.79,0.0
20050315:0410,0.0,0.0,-2.24,1.66,0.0
20050315:0510,0.0,0.0,-2.47,1.66,0.0
20050315:0610,13.0,9.34,-2.01,1.45,0.0
20050315:0710,48.0,18.72,1.35,1.24,0.0
20050315:0810,133.0,27.12,4.54,1.17,0.0
20050315:0910,516.01,33.91,7.5,1.66,0.0
20050315:1010,610.01,38.31,9.42,2.21,0.0
20050315:1110,645.01,39.63,10.57,2.69,0.0
20050315:1210,481.01,37.62,11.41,3.17,0.0
20050315:1310,350.0,32.65,11.72,3.31,0.0
20050315:1410,314.0,25.47,12.03,3.45,0.0
20050315:1510,240.0,16.81,11.69,2.83,0.0
20050315:1610,129.0,7.29,10.86,1.79,0.0
20050315:1710,0.0,0.0,8.61,1.93,0.0
20050315:1810,0.0,0.0,5.74,2.34,0.0
20050315:1910,0.0,0.0,3.4,2.48,0.0
20050315:2010,0.0,0.0,1.95,2.48,0.0
20050315:2110,0.0,0.0,0.96,2.48,0.0
20050315:2210,0.0,0.0,0.23,2.41,0.0
20050315:2310,0.0,0.0,-0.31,2.28,0.0
20050316:0010,0.0,0.0,-0.83,2.14,0.0
20050316:0110,0.0,0.0,-1.24,2.07,0.0
20050316:0210,0.0,0.0,-1.51,2.0,0.0
20050316:0310,0.0,0.0,-1.46,1.93,0.0
20050316:0410,0.0,0.0,-1.19,1.86,0.0
20050316:0510,0.0,0.0,-0.95,1.72,0.0
20050316:0610,70.0,9.68,-0.24,1.72,0.0
20050316:0710,218.0,19.08,4.48,1.86,0.0
20050316:0810,398.01,27.5,9.91,2.21,0.0
20050316:0910,534.01,34.3,12.44,3.24,0.0
20050316:1010,627.01,38.71,14.14,4.07,0.0
20050316:1110,662.01,40.03,15.29,4.55,0.0
20050316:1210,621.01,37.99,16.06,4.9,0.0
20050316:1310,559.01,32.98,16.47,4.83,0.0
20050316:1410,461.01,25.76,16.48,4.21,0.0
20050316:1510,302.01,17.08,16.08,3.59,0.0
20050316:1610,142.0,7.54,14.73,3.24,0.0
20050316:1710,0.0,0.0,12.29,2.97,0.0
20050316:1810,0.0,0.0,9.7,2.9,0.0
20050316:1910,0.0,0.0,8.06,2.83,0.0
20050316:2010,0.0,0.0,6.42,2.97,0.0
20050316:2110,0.0,0.0,5.02,2.97,0.0
20050316:2210,0.0,0.0,3.96,2.9,0.0
20050316:2310,0.0,0.0,3.1,2.83,0.0
20050317:0010,0.0,0.0,2.57,2.83,0.0
20050317:0110,0.0,0.0,2.26,2.83,0.0
20050317:0210,0.0,0.0,2.0,2.69,0.0
20050317:0310,0.0,0.0,1.79,2.83,0.0
20050317:0410,0.0,0.0,1.76,2.97,0.0
20050317:0510,0.0,0.0,1.83,3.03,0.0
20050317:0610,87.0,10.03,3.07,3.24,0.0
20050317:0710,255.0,19.44,8.51,3.79,0.0
20050317:0810,420.01,27.87,12.99,4.55,0.0
20050317:0910,525.01,34.69,15.37,4.83,0.0
20050317:1010,485.01,39.12,16.96,5.38,0.0
20050317:1110,503.01,40.42,18.04,5.66,0.0
20050317:1210,630.01,38.36,18.52,5.66,0.0
20050317:1310,475.01,33.31,18.85,5.38,0.0
20050317:1410,344.0,26.06,18.84,5.86,0.0
20050317:1510,300.01,17.35,18.32,5.72,0.0
20050317:1610,127.0,7.79,17.34,5.45,0.0
20050317:1710,0.0,0.0,16.18,5.31,0.0
20050317:1810,0.0,0.0,15.19,5.24,0.0
20050317:1910,0.0,0.0,14.36,4.97,0.0
20050317:2010,0.0,0.0,14.2,5.72,0.0
20050317:2110,0.0,0.0,14.01,6.34,0.0
20050317:2210,0.0,0.0,13.73,6.41,0.0
20050317:2310,0.0,0.0,13.41,6.48,0.0
20050318:0010,0.0,0.0,13.19,6.55,0.0
20050318:0110,0.0,0.0,12.93,6.55,0.0
20050318:0210,0.0,0.0,12.46,6.28,0.0
20050318:0310,0.0,0.0,11.9,6.07,0.0
20050318:0410,0.0,0.0,11.26,5.72,0.0
20050318:0510,0.0,0.0,10.96,5.66,0.0
20050318:0610,12.0,10.38,10.89,5.86,0.0
20050318:0710,69.0,19.8,11.47,5.72,0.0
20050318:0810,248.0,28.25,11.57,5.86,0.0
20050318:0910,342.0,35.09,12.7,5.24,0.0
20050318:1010,459.0,39.52,13.48,6.0,0.0
20050318:1110,634.01,40.82,15.08,7.31,0.0
20050318:1210,649.01,38.72,16.65,8.55,0.0
20050318:1310,583.01,33.64,17.47,8.14,0.0
20050318:1410,439.01,26.35,18.19,8.07,0.0
20050318:1510,332.01,17.61,17.95,6.55,0.0
20050318:1610,147.0,8.04,17.24,6.28,0.0
20050318:1710,0.0,0.0,16.09,6.28,0.0
20050318:1810,0.0,0.0,15.36,6.34,0.0
20050318:1910,0.0,0.0,15.2,6.83,0.0
20050318:2010,0.0,0.0,14.87,6.83,0.0
20050318:2110,0.0,0.0,14.83,6.9,0.0
20050318:2210,0.0,0.0,14.58,6.83,0.0
20050318:2310,0.0,0.0,13.97,6.48,0.0
20050319:0010,0.0,0.0,12.98,5.93,0.0
20050319:0110,0.0,0.0,12.26,5.52,0.0
20050319:0210,0.0,0.0,11.72,5.17,0.0
20050319:0310,0.0,0.0,11.29,4.97,0.0
20050319:0410,0.0,0.0,10.77,4.9,0.0
20050319:0510,0.0,0.0,10.58,5.1,0.0
20050319:0610,62.0,10.73,10.46,5.38,0.0
20050319:0710,146.0,20.16,10.67,6.34,0.0
20050319:0810,174.0,28.63,10.24,6.07,0.0
20050319:0910,264.0,35.48,7.99,5.45,0.0
20050319:1010,85.0,39.92,4.73,4.69,0.0
20050319:1110,68.0,41.21,4.02,4.9,0.0
20050319:1210,67.0,39.09,4.28,4.62,0.0
20050319:1310,100.0,33.97,4.57,4.34,0.0
20050319:1410,76.0,26.64,4.74,3.59,0.0
20050319:1510,43.0,17.88,4.79,3.1,0.0
20050319:1610,117.0,8.29,4.65,2.83,0.0
20050319:1710,0.0,0.0,3.95,2.48,0.0
20050319:1810,0.0,0.0,2.9,2.76,0.0
20050319:1910,0.0,0.0,1.48,3.45,0.0
20050319:2010,0.0,0.0,0.34,3.03,0.0
20050319:2110,0.0,0.0,-0.53,2.34,0.0
20050319:2210,0.0,0.0,-1.49,1.79,0.0
20050319:2310,0.0,0.0,-2.66,1.66,0.0
20050320:0010,0.0,0.0,-3.53,1.59,0.0
20050320:0110,0.0,0.0,-4.34,1.72,0.0
20050320:0210,0.0,0.0,-4.95,1.93,0.0
20050320:0310,0.0,0.0,-5.17,1.93,0.0
20050320:0410,0.0,0.0,-5.11,1.59,0.0
20050320:0510,0.0,0.0,-4.73,1.31,0.0
20050320:0610,99.0,11.08,-4.17,1.1,0.0
20050320:0710,272.0,20.52,-1.96,2.0,0.0
20050320:0810,438.01,29.01,-0.84,1.72,0.0
20050320:0910,575.01,35.88,0.42,1.45,0.0
20050320:1010,667.01,40.32,1.68,1.38,0.0
20050320:1110,701.01,41.6,2.81,1.45,0.0
20050320:1210,683.01,39.45,3.73,1.52,0.0
20050320:1310,590.01,34.29,4.36,1.66,0.0
20050320:1410,479.01,26.93,4.64,1.66,0.0
20050320:1510,330.01,18.14,4.59,1.66,0.0
20050320:1610,159.0,8.54,4.16,1.59,0.0
20050320:1710,0.0,0.0,3.3,1.17,0.0
20050320:1810,0.0,0.0,1.66,1.03,0.0
20050320:1910,0.0,0.0,2.11,0.83,0.0
20050320:2010,0.0,0.0,1.38,0.55,0.0
20050320:2110,0.0,0.0,0.68,0.76,0.0
20050320:2210,0.0,0.0,-0.04,0.76,0.0
20050320:2310,0.0,0.0,-0.76,0.9,0.0
20050321:0010,0.0,0.0,-1.81,1.17,0.0
20050321:0110,0.0,0.0,-2.42,1.24,0.0
20050321:0210,0.0,0.0,-2.55,1.17,0.0
20050321:0310,0.0,0.0,-3.85,1.45,0.0
20050321:0410,0.0,0.0,-4.35,1.45,0.0
20050321:0510,0.0,0.0,-4.26,1.24,0.0
20050321:0610,107.0,11.43,-3.44,0.97,0.0
20050321:0710,279.0,20.88,-0.52,1.03,0.0
20050321:0810,437.01,29.38,1.64,1.24,0.0
20050321:0910,582.01,36.27,3.43,1.45,0.0
20050321:1010,666.01,40.73,4.63,1.66,0.0
20050321:1110,704.01,42.0,5.52,1.66,0.0
20050321:1210,692.01,39.81,6.22,1.52,0.0
20050321:1310,629.01,34.62,6.71,1.52,0.0
20050321:1410,487.01,27.22,6.96,1.66,0.0
20050321:1510,335.01,18.41,6.76,1.72,0.0
20050321:1610,165.0,8.79,6.18,1.52,0.0
20050321:1710,0.0,0.0,4.91,1.31,0.0
20050321:1810,0.0,0.0,3.48,1.03,0.0
20050321:1910,0.0,0.0,4.4,0.97,0.0
20050321:2010,0.0,0.0,3.38,0.97,0.0
20050321:2110,0.0,0.0,2.26,1.03,0.0
20050321:2210,0.0,0.0,0.14,1.38,0.0
20050321:2310,0.0,0.0,-1.74,1.66,0.0
20050322:0010,0.0,0.0,-2.01,1.52,0.0
20050322:0110,0.0,0.0,-2.19,1.45,0.0
20050322:0210,0.0,0.0,-2.63,1.59,0.0
20050322:0310,0.0,0.0,-2.82,1.66,0.0
20050322:0410,0.0,0.0,-3.46,1.93,0.0
20050322:0510,0.0,0.0,-3.67,2.07,0.0
20050322:0610,107.0,11.78,-2.08,1.86,0.0
20050322:0710,280.0,21.25,1.58,2.21,0.0
20050322:0810,446.01,29.76,3.54,3.59,0.0
20050322:0910,582.01,36.67,5.1,4.21,0.0
20050322:1010,676.01,41.13,6.59,4.69,0.0
20050322:1110,710.01,42.39,8.05,4.9,0.0
20050322:1210,709.01,40.18,9.3,5.03,0.0
20050322:1310,615.01,34.94,10.2,5.1,0.0
20050322:1410,495.01,27.51,10.64,5.17,0.0
20050322:1510,334.01,18.67,10.48,5.03,0.0
20050322:1610,171.0,9.04,9.56,4.48,0.0
20050322:1710,0.0,0.0,7.73,4.34,0.0
20050322:1810,0.0,0.0,6.29,4.21,0.0
20050322:1910,0.0,0.0,5.55,3.93,0.0
20050322:2010,0.0,0.0,4.72,3.72,0.0
20050322:2110,0.0,0.0,3.93,3.52,0.0
20050322:2210,0.0,0.0,3.31,3.38,0.0
20050322:2310,0.0,0.0,2.68,3.24,0.0
20050323:0010,0.0,0.0,2.07,3.03,0.0
20050323:0110,0.0,0.0,1.55,2.76,0.0
20050323:0210,0.0,0.0,0.98,2.34,0.0
20050323:0310,0.0,0.0,0.31,2.14,0.0
20050323:0410,0.0,0.0,-0.41,1.86,0.0
20050323:0510,0.0,0.0,-0.57,1.59,0.0
20050323:0610,78.0,12.13,0.42,1.17,0.0
20050323:0710,169.0,21.61,3.79,1.66,0.0
20050323:0810,315.0,30.14,5.71,2.07,0.0
20050323:0910,455.0,37.06,7.62,2.48,0.0
20050323:1010,617.01,41.53,9.57,2.62,0.0
20050323:1110,655.01,42.78,11.08,2.69,0.0
20050323:1210,670.01,40.54,12.15,2.83,0.0
20050323:1310,455.0,35.26,12.93,2.76,0.0
20050323:1410,174.0,27.79,12.98,2.83,0.0
20050323:1510,146.0,18.93,12.74,3.17,0.0
20050323:1610,75.0,9.28,11.59,2.9,0.0
20050323:1710,0.0,0.0,10.23,2.83,0.0
20050323:1810,0.0,0.0,9.12,2.83,0.0
20050323:1910,0.0,0.0,8.44,2.55,0.0
20050323:2010,0.0,0.0,7.95,2.28,0.0
20050323:2110,0.0,0.0,6.9,2.28,0.0
20050323:2210,0.0,0.0,6.06,2.14,0.0
20050323:2310,0.0,0.0,5.15,2.14,0.0
20050324:0010,0.0,0.0,4.27,2.07,0.0
20050324:0110,0.0,0.0,3.6,2.0,0.0
20050324:0210,0.0,0.0,2.8,2.14,0.0
20050324:0310,0.0,0.0,2.21,2.0,0.0
20050324:0410,0.0,0.0,1.75,1.86,0.0
20050324:0510,0.0,0.0,1.52,1.79,0.0
20050324:0610,91.0,12.48,2.57,1.38,0.0
20050324:0710,275.0,21.97,6.42,1.86,0.0
20050324:0810,446.01,30.52,8.22,2.48,0.0
20050324:0910,592.01,37.45,9.87,2.69,0.0
20050324:1010,685.01,41.94,11.4,2.76,0.0
20050324:1110,733.01,43.17,12.71,2.9,0.0
20050324:1210,731.01,40.9,13.7,3.17,0.0
20050324:1310,649.01,35.58,14.29,3.17,0.0
20050324:1410,510.01,28.08,14.57,3.1,0.0
20050324:1510,347.01,19.19,14.5,3.1,0.0
20050324:1610,175.0,9.53,13.73,2.76,0.0
20050324:1710,0.0,-0.44,11.89,2.76,0.0
20050324:1810,0.0,0.0,10.23,2.76,0.0
20050324:1910,0.0,0.0,9.55,2.62,0.0
20050324:2010,0.0,0.0,8.25,2.62,0.0
20050324:2110,0.0,0.0,7.07,2.69,0.0
20050324:2210,0.0,0.0,6.05,2.62,0.0
20050324:2310,0.0,0.0,5.1,2.41,0.0
20050325:0010,0.0,0.0,4.23,2.34,0.0
20050325:0110,0.0,0.0,3.54,2.28,0.0
20050325:0210,0.0,0.0,2.96,2.28,0.0
20050325:0310,0.0,0.0,2.49,2.28,0.0
20050325:0410,0.0,0.0,2.2,2.07,0.0
20050325:0510,0.0,0.0,2.15,1.86,0.0
20050325:0610,66.0,12.83,3.6,1.38,0.0
20050325:0710,169.0,22.33,7.13,2.28,0.0
20050325:0810,386.0,30.89,8.93,2.62,0.0
20050325:0910,519.01,37.85,10.64,2.69,0.0
20050325:1010,523.01,42.34,12.27,2.9,0.0
20050325:1110,417.0,43.56,13.56,3.03,0.0
20050325:1210,610.01,41.26,14.21,3.17,0.0
20050325:1310,516.01,35.9,14.49,3.03,0.0
20050325:1410,224.0,28.36,14.52,2.55,0.0
20050325:1510,222.0,19.45,14.16,1.72,0.0
20050325:1610,44.0,9.77,13.6,1.17,0.0
20050325:1710,0.0,-0.2,12.85,0.41,0.0
20050325:1810,0.0,0.0,11.77,1.59,0.0
20050325:1910,0.0,0.0,11.07,1.72,0.0
20050325:2010,0.0,0.0,10.5,2.0,0.0
20050325:2110,0.0,0.0,10.28,2.14,0.0
20050325:2210,0.0,0.0,10.07,2.14,0.0
20050325:2310,0.0,0.0,9.8,1.93,0.0
20050326:0010,0.0,0.0,9.4,1.66,0.0
20050326:0110,0.0,0.0,9.05,1.59,0.0
20050326:0210,0.0,0.0,8.79,1.52,0.0
20050326:0310,0.0,0.0,8.28,1.59,0.0
20050326:0410,0.0,0.0,8.13,1.38,0.0
20050326:0510,0.0,0.0,7.53,1.52,0.0
20050326:0610,132.0,13.18,7.98,1.1,0.0
20050326:0710,320.0,22.69,9.62,0.9,0.0
20050326:0810,485.01,31.27,11.64,0.9,0.0
20050326:0910,608.01,38.24,13.3,0.9,0.0
20050326:1010,597.01,42.74,14.82,1.38,0.0
20050326:1110,239.0,43.95,15.64,1.03,0.0
20050326:1210,316.0,41.61,16.25,0.48,0.0
20050326:1310,356.0,36.22,16.63,0.55,0.0
20050326:1410,408.0,28.64,16.79,1.59,0.0
20050326:1510,236.0,19.7,16.31,2.41,0.0
20050326:1610,157.0,10.01,15.5,2.41,0.0
20050326:1710,3.0,0.04,13.77,2.41,0.0
20050326:1810,0.0,0.0,12.23,2.48,0.0
20050326:1910,0.0,0.0,11.33,2.55,0.0
20050326:2010,0.0,0.0,10.57,2.55,0.0
20050326:2110,0.0,0.0,9.57,2.48,0.0
20050326:2210,0.0,0.0,9.05,2.28,0.0
20050326:2310,0.0,0.0,8.38,2.21,0.0
20050327:0010,0.0,0.0,7.7,2.21,0.0
20050327:0110,0.0,0.0,7.32,2.14,0.0
20050327:0210,0.0,0.0,6.98,2.14,0.0
20050327:0310,0.0,0.0,7.38,2.14,0.0
20050327:0410,0.0,0.0,7.95,2.0,0.0
20050327:0510,0.0,0.0,8.28,1.79,0.0
20050327:0610,38.0,13.53,8.69,2.76,0.0
20050327:0710,82.0,23.05,9.23,2.97,0.0
20050327:0810,128.0,31.64,10.11,3.1,0.0
20050327:0910,117.0,38.63,11.1,3.17,0.0
20050327:1010,104.0,43.14,11.83,2.97,0.0
20050327:1110,113.0,44.34,12.65,2.69,0.0
20050327:1210,110.0,41.97,13.14,2.34,0.0
20050327:1310,119.0,36.54,13.87,2.21,0.0
20050327:1410,237.0,28.92,14.0,1.93,0.0
20050327:1510,209.0,19.96,13.74,0.97,0.0
20050327:1610,35.0,10.26,13.79,0.48,0.0
20050327:1710,3.0,0.28,12.85,1.86,0.0
20050327:1810,0.0,0.0,10.86,2.21,0.0
20050327:1910,0.0,0.0,10.39,2.0,0.0
20050327:2010,0.0,0.0,9.73,1.86,0.0
20050327:2110,0.0,0.0,9.7,1.52,0.0
20050327:2210,0.0,0.0,9.5,1.86,0.0
20050327:2310,0.0,0.0,8.96,1.93,0.0
20050328:0010,0.0,0.0,8.75,1.93,0.0
20050328:0110,0.0,0.0,8.42,1.93,0.0
20050328:0210,0.0,0.0,7.95,2.14,0.0
20050328:0310,0.0,0.0,7.21,2.34,0.0
20050328:0410,0.0,0.0,6.94,2.69,0.0
20050328:0510,0.0,0.0,6.58,3.24,0.0
20050328:0610,101.0,13.88,7.25,3.52,0.0
20050328:0710,249.0,23.41,8.0,5.17,0.0
20050328:0810,317.0,32.02,8.84,5.1,0.0
20050328:0910,574.01,39.02,10.02,5.03,0.0
20050328:1010,697.01,43.54,11.65,4.9,0.0
20050328:1110,481.0,44.73,12.99,4.55,0.0
20050328:1210,739.01,42.33,14.21,4.48,0.0
20050328:1310,512.01,36.85,14.99,4.48,0.0
20050328:1410,288.0,29.2,15.26,4.28,0.0
20050328:1510,72.0,20.21,15.14,3.86,0.0
20050328:1610,131.0,10.5,14.43,2.83,0.0
20050328:1710,3.0,0.52,12.56,2.41,0.0
20050328:1810,0.0,0.0,10.73,2.48,0.0
20050328:1910,0.0,0.0,9.68,2.28,0.0
20050328:2010,0.0,0.0,8.61,2.21,0.0
20050328:2110,0.0,0.0,7.26,2.14,0.0
20050328:2210,0.0,0.0,6.47,2.07,0.0
20050328:2310,0.0,0.0,5.94,2.14,0.0
20050329:0010,0.0,0.0,5.8,2.07,0.0
20050329:0110,0.0,0.0,5.31,2.07,0.0
20050329:0210,0.0,0.0,4.89,1.93,0.0
20050329:0310,0.0,0.0,3.92,1.93,0.0
20050329:0410,0.0,0.0,3.31,1.93,0.0
20050329:0510,0.0,0.0,2.9,1.86,0.0
20050329:0610,27.0,14.23,4.44,1.52,0.0
20050329:0710,110.0,23.76,7.61,1.66,0.0
20050329:0810,90.0,32.39,8.89,1.59,0.0
20050329:0910,143.0,39.41,10.61,1.52,0.0
20050329:1010,343.0,43.94,11.67,1.66,0.0
20050329:1110,356.0,45.11,12.63,1.72,0.0
20050329:1210,249.0,42.68,12.96,1.38,0.0
20050329:1310,423.0,37.16,13.53,1.38,0.0
20050329:1410,514.01,29.48,13.82,1.79,0.0
20050329:1510,378.01,20.46,13.85,1.38,0.0
20050329:1610,198.0,10.74,13.61,0.9,0.0
20050329:1710,4.0,0.76,12.46,0.76,0.0
20050329:1810,0.0,0.0,11.54,0.76,0.0
20050329:1910,0.0,0.0,10.45,0.55,0.0
20050329:2010,0.0,0.0,9.71,0.34,0.0
20050329:2110,0.0,0.0,9.01,0.41,0.0
20050329:2210,0.0,0.0,8.04,0.97,0.0
20050329:2310,0.0,0.0,5.04,1.72,0.0
20050330:0010,0.0,0.0,3.85,1.93,0.0
